#t  JJ(t)	err	jack_1	jack_2	jack_3	jack_4	jack_5	jack_6	jack_7	jack_8	jack_9	jack_10
0	0.9544085175311098	0.0014879445727307137	0.953227483876261	0.9545772870290326	0.9546746067977055	0.9544902605702317	0.9546268162846405	0.9550274442553339	0.9540304498700447	0.9544674963158913	0.9540507775690402	0.9549125527429173	
1	0.06749475654101887	0.00024097331895436795	0.06750193833313843	0.06764203500467111	0.06742767414837703	0.06745402196921946	0.0674159442794214	0.06753313434780342	0.06746345948169857	0.06763719136263978	0.06745585385396831	0.06741631262925116	
2	0.012273681558547005	8.730362966746644e-05	0.012287534900525511	0.01232494102843706	0.012274584186346159	0.012255002055732859	0.012237148380008432	0.012270787906381435	0.012273452728104142	0.01232110012208282	0.012236383873969171	0.012255880403882473	
3	0.003460242079158253	3.0359343839255298e-05	0.0034697923016134185	0.003479673998568407	0.0034610701296863174	0.003455290646379804	0.0034448600385700375	0.003451293551943117	0.003452177508048506	0.0034679310595929413	0.003453486016112271	0.0034668455410677163	
4	0.001415266333094313	1.801015705839287e-05	0.0014186283819269635	0.0014278093957887997	0.0014181757128567366	0.0014132871711380161	0.0014087975211841087	0.0014079589380731265	0.0014099201725827567	0.0014175046799573478	0.001410262922440548	0.001420318434994727	
5	0.000766325753835473	1.1300111959702502e-05	0.0007684441020755135	0.0007742344558521828	0.0007672757789088419	0.0007659303659136023	0.0007632753947135287	0.0007609055572525484	0.0007638780988997767	0.0007669451217911485	0.0007623969254068165	0.0007699717375407713	
6	0.0005119455961544173	6.986872554764755e-06	0.0005128164170524652	0.0005164957234827685	0.0005123704367158427	0.0005118938648461304	0.0005105761889183486	0.0005082249552365325	0.0005110004535450632	0.0005126006131049902	0.0005089575716877256	0.0005145197369543052	
7	0.0004055560750418527	4.484073498556182e-06	0.0004061467728657313	0.0004084353480294458	0.0004053926081980998	0.00040562797854880946	0.00040534284290874535	0.00040277707992092095	0.0004047670146871941	0.00040628288933632485	0.0004038614037034058	0.0004069268122198488	
8	0.0003758085841627977	3.721029136014356e-06	0.00037655818426171644	0.00037789247229002063	0.0003757477802402221	0.00037555500148864375	0.0003760968001826528	0.00037333546411657636	0.0003750658467343572	0.00037708578636208324	0.00037446528800568596	0.0003762832179460188	
9	0.00040636412984679167	3.8450825637754224e-06	0.00040732716802609507	0.00040792689183958306	0.0004067748968380314	0.0004056414255950638	0.00040691062696060156	0.00040401491303445974	0.00040534742331598293	0.00040830018328289093	0.000405034759199093	0.00040636301037611547	
10	0.0005136702955829863	4.608198264455425e-06	0.0005151663763653258	0.0005143108582511436	0.0005147590859044846	0.0005127812904689229	0.0005141949281104277	0.0005119110151502334	0.0005121531066772714	0.0005166146994702803	0.0005115599181420979	0.0005132516772896755	
11	0.0007739417883005304	7.434494321861368e-06	0.0007766790792285374	0.0007739658323487905	0.0007753333825972175	0.000771475922604991	0.0007738834960261592	0.0007728364812744909	0.000771192440799001	0.0007793662059207162	0.0007712069579253924	0.0007734780842800081	
12	0.0014283378817664069	1.2813859215240024e-05	0.0014348409957923587	0.0014282999143079625	0.0014306118098678803	0.0014237765784756305	0.0014276698556416687	0.001425870841653006	0.0014238061290918517	0.0014364456914361693	0.0014237156758395717	0.0014283413255579715	
13	0.0034457934018034403	2.7894849008329475e-05	0.0034578546124439864	0.0034465561622021735	0.0034496397965869427	0.0034339645749096154	0.0034439452560513562	0.003433974955170768	0.003438427657500112	0.003462577173731635	0.0034389933064147217	0.0034520005230230942	
14	0.012223979607550825	6.262125088747825e-05	0.012243742168145048	0.012210251963778795	0.012224195013144328	0.01220806130495245	0.012233347888185303	0.012196095661981396	0.012209544385899268	0.012264480761298529	0.012204933138692904	0.012245143789430217	
15	0.06739608658258563	0.0002142806867605272	0.06738349094914599	0.06742468022572817	0.06745238570262208	0.06721886566876294	0.06743137764420296	0.06734271299088776	0.06746316786455692	0.0674037915013374	0.06736705121921176	0.06747334205940025	
